Wavelength,background,modulation
380,2.63811254367e-07,3.386508604e-06
381,2.01370599957e-07,1.03039303086e-05
382,3.31434697775e-07,6.98469408759e-06
383,3.47256402947e-08,1.7252570543e-05
384,2.58508701802e-07,5.42760952916e-06
385,1.52310072271e-07,9.77600989278e-06
386,1.36250779405e-07,6.37112427592e-06
387,1.21478207148e-06,1.46774924296e-05
388,1.05761871586e-06,1.05123897942e-05
389,2.66990734693e-06,1.95293753758e-05
390,1.22713399304e-06,1.96796319291e-05
391,1.35194662771e-06,1.46792762428e-05
392,1.36509313475e-06,1.48098631121e-05
393,1.13042901255e-06,2.76784015055e-05
394,1.31429957145e-06,2.90004067304e-05
395,2.33455770644e-06,3.38415836649e-05
396,2.50088687372e-06,3.93374881364e-05
397,4.29335943353e-06,4.08409088576e-05
398,5.36322923249e-06,4.80754401382e-05
399,5.23265021399e-06,6.56625976259e-05
400,5.46888105898e-06,8.31719634909e-05
401,7.05069833516e-06,0.000106503749089
402,8.40566033461e-06,0.00013292036116
403,1.16993457502e-05,0.000174821284074
404,1.36907249979e-05,0.000207652049216
405,1.8648430334e-05,0.00025595889493
406,2.29773815776e-05,0.000327401680702
407,2.83726747292e-05,0.000395610182765
408,3.32108461647e-05,0.000501300576003
409,4.28368406238e-05,0.000618844325046
410,5.1811844706e-05,0.000760338370984
411,6.19644619806e-05,0.000931440475239
412,7.43418385164e-05,0.00112853603143
413,8.98842312591e-05,0.00137928140935
414,0.000114343532982,0.00165234924195
415,0.000130294359435,0.00199767004887
416,0.00015941747034,0.00241580917472
417,0.000188339325803,0.00291510893664
418,0.0002231972128,0.00349805405552
419,0.000272954118895,0.00418950267712
420,0.000323834574875,0.00495432784621
421,0.000382011348293,0.00584963668258
422,0.000451147051077,0.00695103975675
423,0.000513818585297,0.0080031446281
424,0.000584045434963,0.00906854305608
425,0.000643170489262,0.0100799304894
426,0.000689380751711,0.0108641553512
427,0.000715448998614,0.0113433671021
428,0.000722880440156,0.0115705437025
429,0.000714702001272,0.0113452929319
430,0.000661147715635,0.0105465655101
431,0.000608665051754,0.00966749293343
432,0.000548192883817,0.0085804958213
433,0.00048731692429,0.00747267961459
434,0.000430066757843,0.00640655462268
435,0.000386164138893,0.00557408764153
436,0.000355147562614,0.00491718033775
437,0.0003369837332,0.00444613954738
438,0.000325056861304,0.0040367492892
439,0.000321163519337,0.00369122058409
440,0.00031581426618,0.00340337899683
441,0.000318916443114,0.00314346542697
442,0.000324493846118,0.0028790365175
443,0.000329557058462,0.00260796133599
444,0.000347894459337,0.00236402660772
445,0.000362622812527,0.00211213899402
446,0.000384411742877,0.0018717661545
447,0.000413912472332,0.00168045576378
448,0.000451891598546,0.00152566744708
449,0.000501714805653,0.0014277010474
450,0.000566537955395,0.00134912435338
451,0.000633604351835,0.00129370729293
452,0.000715404721997,0.00126965789197
453,0.000808094802822,0.00128268794663
454,0.00091246443586,0.00131199710705
455,0.00101244576129,0.00132843503435
456,0.00110951394739,0.00134533599013
457,0.00120821012066,0.00136315833828
458,0.00129409752287,0.00135719727337
459,0.00136877304763,0.00133280194898
460,0.00142758195366,0.00128139820636
461,0.0014978830833,0.00122215901079
462,0.00155850896174,0.00114817207334
463,0.00163368739493,0.0010711328095
464,0.00171628909429,0.000998312595382
465,0.00184582074114,0.000934108992643
466,0.00198668528098,0.000877726711262
467,0.00216901387019,0.000835794048858
468,0.00239873117876,0.000816161177753
469,0.002656457362,0.000802349176754
470,0.00294873375196,0.00080690300573
471,0.00327146613933,0.000818450884259
472,0.00359485552711,0.000826850664829
473,0.00390310253235,0.000835565292095
474,0.00419748462054,0.000843343029611
475,0.00444846796545,0.000833863902352
476,0.00464164177345,0.000828121422793
477,0.00474255407448,0.00080774960001
478,0.00477128259285,0.000778481697626
479,0.00474202433117,0.000749228158621
480,0.00461599477661,0.000706208389115
481,0.00439730352957,0.000653003783279
482,0.0042062152606,0.000617292065285
483,0.00393124362334,0.000571593269662
484,0.00366971888441,0.000529853980147
485,0.00338077594125,0.000497760351157
486,0.00312136608332,0.000459328274402
487,0.00288448218644,0.000436910342988
488,0.00264528104423,0.000412051952338
489,0.00246824172628,0.000399110144269
490,0.00229168213742,0.000384222830157
491,0.00215605073935,0.000374792985903
492,0.00201934661751,0.00037367371576
493,0.00189641999964,0.00037228319879
494,0.00178873147043,0.000365566895103
495,0.00167092434529,0.000366546290783
496,0.00155533234063,0.00036818084718
497,0.00144166061232,0.000379863826679
498,0.00135199212032,0.000393693267698
499,0.00125358868025,0.000411141092603
500,0.00115489872936,0.000434894047403
501,0.00106697639896,0.000459135136459
502,0.000981498350307,0.000492945194954
503,0.000904014868854,0.000535916806788
504,0.00084116876688,0.000579755564952
505,0.000784677238247,0.000635128123233
506,0.000738764007682,0.000701816713545
507,0.000707084648215,0.000775008689548
508,0.000673081136468,0.000861667084108
509,0.000660066204464,0.000960967805195
510,0.000651855411554,0.00106989977001
511,0.000638026306087,0.00119247349637
512,0.000628538093169,0.00132611931218
513,0.000628059927757,0.00145507391853
514,0.00062911512683,0.00160607334775
515,0.000635146186576,0.00177230459216
516,0.000643840755106,0.00192647120439
517,0.000656757068788,0.00210255170744
518,0.00066514612033,0.00227013088725
519,0.000664649085169,0.00240169017905
520,0.000670315492459,0.00254397552933
521,0.000669362278958,0.00266266296179
522,0.000663771604298,0.00274718409781
523,0.000667929721892,0.00283087340002
524,0.000652659331571,0.00286774110429
525,0.000639161524857,0.00288431735664
526,0.00061609838573,0.00285695036469
527,0.000594989402661,0.00281238068161
528,0.000572395897954,0.00273118037797
529,0.000546486507152,0.00263828151515
530,0.000517676103963,0.00252951324999
531,0.000486236974278,0.00239957138806
532,0.000461302456124,0.0022662349644
533,0.000425252754299,0.00212650424844
534,0.000399958457634,0.00198546588358
535,0.00037339018232,0.00185627468505
536,0.000350763218116,0.00174323750826
537,0.000323565695442,0.00163738086028
538,0.000306393887491,0.00153891295453
539,0.000289640640973,0.00145433486707
540,0.000274382751505,0.00137212289931
541,0.000257385936918,0.00130378109314
542,0.000241641549065,0.00122814521953
543,0.000226520454096,0.0011568364311
544,0.000213790038671,0.00110335791685
545,0.00020032292254,0.00104260960396
546,0.000188678498855,0.000986437627657
547,0.000178101788607,0.000947357279324
548,0.000168828208171,0.000889743141075
549,0.000155317020643,0.000841694317249
550,0.000147294419966,0.000791966852392
551,0.000135353485319,0.000750458816977
552,0.000126264841038,0.00071399352272
553,0.000119540660565,0.000670757256878
554,0.000111799595929,0.000639232136193
555,0.000103487332911,0.000613517185601
556,9.69527050167e-05,0.000588585198151
557,9.38056176051e-05,0.000582319101777
558,8.7903111878e-05,0.000574238088164
559,8.34210426408e-05,0.000570948817674
560,8.17278296433e-05,0.000567649173185
561,7.70821617301e-05,0.000559250869252
562,7.68983615602e-05,0.000595854118127
563,7.54890031613e-05,0.000621668434794
564,7.56581399632e-05,0.000645435090187
565,7.57138194155e-05,0.000688213219468
566,7.29358253653e-05,0.000743123356071
567,7.73650513986e-05,0.000808181570012
568,8.07238947964e-05,0.000876475442405
569,8.27380177845e-05,0.000958330740742
570,9.16912751602e-05,0.0010599546829
571,9.62369088271e-05,0.00118585956867
572,0.000103917720112,0.00133098164325
573,0.000111711615654,0.00148483458617
574,0.00012210852572,0.00167807974456
575,0.00014161682383,0.00189193216151
576,0.000151959670683,0.00217461369264
577,0.00017242122701,0.00244907052658
578,0.000192449708055,0.00276190502004
579,0.000226937973566,0.00313653774038
580,0.000257017996791,0.00362834575847
581,0.000295868410608,0.00417699093891
582,0.00034329528808,0.00475810118493
583,0.000390455736759,0.0054284221232
584,0.000448563303723,0.00621967048918
585,0.000520050447287,0.00708271892728
586,0.000591726104234,0.00809122126757
587,0.000672969962689,0.00918156071849
588,0.000765155737813,0.0102373727756
589,0.000866497464548,0.0115425174286
590,0.000954144124497,0.0128209127395
591,0.00106127940107,0.0141194366235
592,0.00113025539354,0.0151222668379
593,0.00116187363004,0.0154993670655
594,0.00116075019226,0.0151620737361
595,0.00112046162188,0.0142122859843
596,0.00105352877276,0.0127665388122
597,0.000983779086819,0.010947823099
598,0.000901741265383,0.00913505339159
599,0.000871106764256,0.00751878803635
600,0.000842352895564,0.00626109572651
601,0.000848924035409,0.00529608258199
602,0.000879248128642,0.00453526830634
603,0.000933295411448,0.00392258048423
604,0.000999447706306,0.00344808386115
605,0.00108589618131,0.00308035354195
606,0.00120629917524,0.00282222410189
607,0.00132558229306,0.00267985672624
608,0.00147139106126,0.00255880494854
609,0.00165094147392,0.00256347038844
610,0.00189107538881,0.00262919080321
611,0.00215977041472,0.0027765012937
612,0.00243435899774,0.00298122086909
613,0.00278687321842,0.00327981005068
614,0.0031707022045,0.00360331791884
615,0.00354850913013,0.00399250234978
616,0.0040443797913,0.00440569600532
617,0.00452955460215,0.00493467431689
618,0.00511629859887,0.00550167862324
619,0.00574428347348,0.00612099298654
620,0.00633323307966,0.0067399829925
621,0.00702318350215,0.00743089624578
622,0.00777208362658,0.00819894822168
623,0.0085785860836,0.00901062048157
624,0.00962016409852,0.010101029772
625,0.0107941798894,0.01134251749
626,0.0120451133731,0.0125945983077
627,0.0133524782411,0.013945752835
628,0.0145219222764,0.0151610587479
629,0.0153402700522,0.0159973489023
630,0.0154964238048,0.0162376054286
631,0.0148435842145,0.0156101674248
632,0.0134169794087,0.0141226976574
633,0.0114323714912,0.0120399480035
634,0.00922628267012,0.00974042566492
635,0.00718805200319,0.00761031294095
636,0.00557292648778,0.00589693945451
637,0.0042869295207,0.00457538120607
638,0.00338112572126,0.00356201146378
639,0.00267789021567,0.00282272059608
640,0.00216117127263,0.00229193968009
641,0.00175135854953,0.00185163784061
642,0.00139862010479,0.00149154592976
643,0.00113027435778,0.00120609695153
644,0.000905047160459,0.000968615605987
645,0.000722671995491,0.000788209802703
646,0.000582247132358,0.000618744162064
647,0.000472439290308,0.00049322715689
648,0.000383761445473,0.00040008459199
649,0.000325294530536,0.000327968146318
650,0.000252255243636,0.000266435603082
651,0.000198880405199,0.000206758046154
652,0.000166336451523,0.000179698285589
653,0.000144266792831,0.000156047775013
654,0.000126397260569,0.00013639069993
655,0.000111220872217,0.000115401000789
656,9.8595774819e-05,0.000106595709579
657,8.98416837485e-05,9.29803545169e-05
658,7.66273625105e-05,7.91557623665e-05
659,5.74587496062e-05,6.29028440116e-05
660,5.41479139124e-05,5.35115560845e-05
661,5.01779462176e-05,4.95580414866e-05
662,3.91215435748e-05,4.71279597557e-05
663,3.48262943386e-05,4.03489432314e-05
664,3.17408871068e-05,2.8391520988e-05
665,2.56752950118e-05,2.64641305461e-05
666,2.56524330529e-05,2.44725929926e-05
667,2.1184446015e-05,1.78892139135e-05
668,1.82929265782e-05,1.41102351041e-05
669,1.57374388846e-05,7.02954655808e-06
670,1.04030826552e-05,1.48706975254e-05
671,1.00120303502e-05,8.9676680666e-06
672,3.95275056124e-06,8.81360317151e-06
673,1.07389569385e-05,1.22443385712e-05
674,1.56310001473e-05,6.91591885349e-06
675,8.27713024309e-06,1.13533022754e-05
676,2.30106670838e-06,9.33073806085e-06
677,1.53878825279e-06,1.75236728988e-06
678,3.36181983034e-06,1.32995355165e-06
679,8.12185904055e-06,3.15327093287e-06
680,7.25143369367e-06,1.00783133379e-05
681,4.38488131574e-06,6.13247693861e-06
682,9.96862636376e-06,3.04536206569e-06
683,6.15133775596e-07,4.65559164788e-06
684,1.89816163652e-07,1.56341971715e-06
685,6.67218215517e-08,4.41637904897e-07
686,7.31988051514e-07,3.49410279782e-06
687,8.62703334962e-07,6.11421673964e-06
688,4.29204239405e-07,2.74787988036e-06
689,7.9236370493e-06,9.66327666057e-07
690,9.60660525052e-06,8.25756350901e-07
691,2.36042063078e-06,4.07065486608e-07
692,6.3078773887e-07,6.40252059406e-07
693,1.07505890531e-06,4.65697446412e-07
694,5.55150243656e-08,1.43572699537e-07
695,1.31650833801e-07,1.61578247779e-07
696,7.012826212e-07,1.64466451625e-07
697,7.83386011363e-07,9.71167299512e-07
698,1.31100198471e-06,1.68524627663e-06
699,8.87098787501e-07,8.73158368362e-07
700,1.46519094634e-06,2.42872115895e-07
701,9.46006608438e-07,1.19898744768e-07
702,8.55192892785e-07,6.04154447552e-08
703,8.83448654695e-07,5.85513376346e-07
704,1.29733118942e-06,9.06262150063e-07
705,1.07365294686e-06,2.45848599511e-06
706,1.89818609522e-06,2.24217516276e-06
707,4.11464051177e-07,3.0344714005e-06
708,6.42150397416e-07,2.01367984197e-06
709,1.82376918406e-06,2.80774469502e-06
710,1.92509025496e-07,6.89319575364e-07
711,4.43465966393e-07,1.21145513978e-06
712,4.32480669363e-07,4.17314455103e-07
713,1.71822358014e-06,1.43111887006e-07
714,1.53268720796e-06,1.76992387803e-06
715,5.30767124739e-07,7.68073242993e-07
716,8.63108243741e-07,1.54777637372e-06
717,1.27667038891e-07,1.78673725741e-06
718,3.26532494402e-07,2.29370032712e-06
719,3.05292443437e-07,1.63862044626e-06
720,1.77690322573e-06,2.14420718305e-06
721,1.0400708947e-06,2.32707312472e-06
722,1.92830482666e-06,1.1358872442e-06
723,1.00890108289e-06,1.43731141161e-06
724,8.82498250034e-07,7.00994942744e-08
725,1.79170491571e-07,1.46743401028e-06
726,1.3469728469e-07,2.05684532148e-06
727,7.58215434694e-08,1.84441901604e-06
728,2.24992293321e-07,7.85102769686e-07
729,1.32944154509e-06,6.37703572532e-07
730,9.42826188099e-07,1.10488869815e-06
731,1.7028961745e-06,2.1716775342e-06
732,5.59588333116e-07,3.11278605779e-06
733,3.2308821954e-07,2.45409516887e-06
734,1.1057401003e-06,3.60661444473e-06
735,4.21884121652e-07,2.49445658096e-06
736,1.81976517787e-06,3.76413442644e-06
737,2.74437522371e-06,4.36731065066e-06
738,2.46009818107e-07,1.57959372445e-06
739,3.65355962138e-07,9.09316041219e-07
740,5.71666517266e-07,1.11456331443e-06
741,2.58012396304e-06,1.7388105214e-06
742,2.35604058419e-06,1.76069172938e-06
743,4.46488398627e-06,4.06301905585e-07
744,1.76915681181e-06,1.29612407371e-06
745,2.17473290074e-06,1.02409705295e-06
746,3.23034256208e-06,2.18447064583e-06
747,3.13115512842e-06,2.585940173e-06
748,1.68600939656e-06,1.28813451306e-06
749,1.11768697782e-06,8.24292396559e-07
750,1.0970641304e-06,1.76373992969e-07
751,1.62096401081e-06,1.15956557245e-06
752,1.58768648108e-06,1.99346491234e-06
753,2.16871923608e-07,3.074513682e-06
754,1.90270284713e-07,4.46929959528e-06
755,9.42521423284e-07,5.63468362325e-06
756,1.76904248982e-06,2.05494516415e-06
757,4.27990421631e-06,4.80640895738e-07
758,3.64668817102e-06,5.10450708173e-07
759,8.14526879425e-07,2.71539963913e-06
760,1.08022039554e-06,1.53146129794e-06
761,2.33019920836e-06,6.38677922631e-06
762,1.50463590954e-07,3.02980008182e-06
763,3.61699901122e-07,3.3443675135e-06
764,8.02359689175e-07,3.05160436645e-06
765,7.83530759649e-07,7.2449694139e-06
766,1.97842543211e-06,2.0861645485e-06
767,1.70718359495e-06,2.07896400806e-06
768,2.70666184432e-06,5.50511377164e-06
769,2.92673826382e-06,4.98289449285e-06
770,2.9744747466e-06,3.4896846359e-06
771,5.81204652568e-07,2.45338759239e-06
772,2.49024988901e-07,4.32643287478e-06
773,5.70306071612e-07,3.35509657661e-06
774,2.37335792007e-06,2.72350169393e-06
775,3.43324669356e-06,2.03125395868e-06
776,1.95071106492e-06,3.95723134844e-06
777,2.16166451179e-06,6.34776259221e-06
778,2.11412538032e-06,3.02875643013e-06
779,3.58362819484e-06,1.80415791479e-05
780,1.20560845893e-06,8.85109081878e-06
